,game_str,play_per_game,outs
61355,y1_d017_OXG_QEA,87.0,2.0
61361,y1_d018_OXG_QEA,340.0,1.0
61380,y1_d055_APZ_QEA,201.0,1.0
61383,y1_d057_WZR_YJD,34.0,1.0
61389,y1_d063_HCI_RZQ,232.0,1.0
61391,y1_d067_IAQ_YJD,27.0,1.0
61398,y1_d072_ACN_QEA,60.0,1.0
61401,y1_d072_ACN_QEA,228.0,1.0
61413,y1_d075_PHS_RZQ,297.0,1.0
61425,y2_d050_DYE_RZQ,61.0,1.0
61448,y2_d012_BVD_RZQ,299.0,1.0
61465,y1_d020_JFU_YJD,12.0,1.0
61490,y2_d034_KNB_YJD,7.0,1.0
61493,y2_d041_XLB_RZQ,8.0,1.0
61512,y1_d040_TKJ_YJD,79.0,1.0
61522,y1_d061_HCI_RZQ,218.0,1.0
61525,y1_d067_UEX_RZQ,230.0,1.0
61532,y2_d002_GHD_YJD,118.0,1.0
61563,y1_d004_CGA_QEA,33.0,1.0
61577,y1_d037_HMN_RZQ,104.0,1.0
61578,y1_d037_HMN_RZQ,224.0,1.0
61589,y1_d008_MCJ_RZQ,304.0,1.0
61609,y1_d081_PVJ_RZQ,270.0,1.0
61614,y1_d096_XAX_QEA,107.0,1.0
61616,y2_d009_TSZ_RZQ,63.0,1.0
61639,y2_d074.5_VZE_YJD,80.0,1.0
61662,y1_d050_STK_QEA,149.0,1.0
61687,y2_d014_TEQ_YJD,34.0,1.0
61696,y2_d015_TEQ_YJD,238.0,1.0
61699,y2_d030_IKJ_RZQ,54.0,1.0
61716,y2_d059_POW_YJD,173.0,1.0
61728,y2_d067_HKR_RZQ,34.0,2.0
61740,y2_d078_MGJ_RZQ,187.0,1.0
61745,y2_d084_LFS_YJD,164.0,1.0
61746,y2_d084_LFS_YJD,202.0,1.0
61754,y2_d093_QZE_RZQ,109.0,1.0
61783,y2_d010_TSZ_RZQ,58.0,1.0
61799,y2_d073_DYE_YJD,213.0,1.0
61805,y2_d079_YJD_RZQ,204.0,1.0
61813,y1_d007_JJS_YJD,195.0,1.0
61815,y1_d034_AVV_YJD,93.0,1.0
61818,y1_d048_STK_QEA,122.0,1.0
61823,y1_d059_JNJ_QEA,302.0,1.0
61840,y1_d006_JJS_YJD,189.0,1.0
61853,y1_d051_UPU_YJD,209.0,1.0
61858,y1_d057_OXG_QEA,168.0,1.0
61863,y1_d073_UWE_YJD,229.0,1.0
61877,y2_d011_RQJ_YJD,79.0,1.0
61913,y1_d038_HMN_RZQ,264.0,1.0
61943,y2_d028_YUH_RZQ,146.0,1.0
61965,y1_d072_ACN_QEA,259.0,1.0
61988,y2_d017_GIS_RZQ,159.0,1.0
61998,y2_d045_IHI_YJD,13.0,1.0
62008,y2_d058_POW_YJD,16.0,1.0
62011,y2_d058_POW_YJD,210.0,1.0
62067,y2_d093_QZE_RZQ,156.0,1.0
62073,y1_d010_DYE_RZQ,354.0,1.0
62085,y1_d056_KJH_RZQ,169.0,1.0
62096,y1_d073_UWE_YJD,217.0,1.0
62101,y1_d078_GAX_YJD,217.0,1.0
62112,y2_d010_TSZ_RZQ,247.0,1.0
62132,y2_d079_YJD_RZQ,263.0,1.0
62145,y1_d009_GEA_YJD,19.0,1.0
62151,y1_d021_JFU_YJD,19.0,1.0
62163,y1_d040_TKJ_YJD,92.0,1.0
62167,y1_d045_MHY_RZQ,48.0,1.0
62174,y1_d047_VHS_YJD,166.0,1.0
62181,y1_d096_WNA_RZQ,56.0,1.0
62187,y2_d068_RDO_RZQ,195.0,1.0
62200,y1_d019_JFU_YJD,187.0,1.0
62203,y1_d022_AKX_YJD,62.0,1.0
62206,y1_d022_AKX_YJD,131.0,1.0
62209,y1_d052_APZ_QEA,232.0,1.0
62218,y1_d080_FBP_QEA,24.0,1.0
62221,y1_d082_FBP_QEA,109.0,1.0
62234,y1_d086_CRQ_QEA,71.0,1.0
62237,y1_d089_CRQ_QEA,149.0,1.0
62252,y1_d095_WNA_RZQ,131.0,1.0
62257,y2_d004_GHD_YJD,273.0,1.0
62271,y1_d014_IXC_QEA,292.0,1.0
62276,y1_d058_KJH_RZQ,15.0,1.0
62279,y1_d058_KJH_RZQ,338.0,1.0
62300,y1_d082_FBP_QEA,143.0,1.0
62314,y1_d017_OXG_QEA,50.0,2.0
62321,y1_d039_HMN_RZQ,93.0,1.0
62328,y1_d048_UPU_YJD,236.0,1.0
62340,y1_d067_OWH_QEA,197.0,1.0
62350,y2_d036_UKI_RZQ,161.0,1.0
62364,y2_d092_NYA_YJD,257.0,1.0
62374,y1_d071_ACN_QEA,31.0,1.0
62394,y2_d005_DYE_RZQ,165.0,1.0
62405,y2_d046_IHI_YJD,9.0,1.0
62416,y1_d089_CRQ_QEA,43.0,1.0
62510,y2_d033_KNB_YJD,208.0,1.0
62520,y1_d011_GEA_YJD,152.0,1.0
62521,y1_d011_GEA_YJD,179.0,1.0
62582,y1_d095_XAX_QEA,19.0,1.0
62602,y2_d037_UKI_RZQ,106.0,1.0
62614,y1_d033_AVV_YJD,131.0,1.0
62615,y1_d041_TKJ_YJD,60.0,1.0
62623,y1_d054_APZ_QEA,109.0,1.0
62632,y1_d065_UEX_RZQ,54.0,1.0
62659,y2_d034_KNB_YJD,227.0,1.0
62679,y1_d021_JFU_YJD,117.0,1.0
62683,y1_d035_AVV_YJD,150.0,1.0
62686,y1_d045_MHY_RZQ,233.0,1.0
62698,y1_d090_DYE_RZQ,326.0,1.0
62723,y2_d051_DYE_RZQ,97.0,1.0
62733,y2_d099_YJD_RZQ,8.0,1.0
62744,y1_d064_IAQ_YJD,72.0,1.0
62747,y1_d064_IAQ_YJD,284.0,1.0
62751,y1_d065_OWH_QEA,205.0,1.0
62762,y1_d038_HMN_RZQ,103.0,1.0
62766,y1_d049_JZK_RZQ,291.0,1.0
62772,y1_d050_JZK_RZQ,226.0,1.0
62789,y1_d096_XAX_QEA,60.0,1.0
62798,y2_d020_GIS_RZQ,46.0,1.0
62807,y2_d028_YUH_RZQ,86.0,1.0
62808,y2_d029_IKJ_RZQ,153.0,1.0
62816,y2_d040_XLB_RZQ,255.0,1.0
62827,y2_d074.5_VZE_YJD,52.0,1.0
62828,y2_d074.5_VZE_YJD,231.0,1.0
62831,y2_d075_VZE_YJD,251.0,1.0
62837,y2_d098_YJD_RZQ,37.0,1.0
62865,y2_d034_KNB_YJD,242.0,1.0
62866,y2_d034_KNB_YJD,270.0,1.0
62883,y2_d069_RDO_RZQ,223.0,1.0
62938,y2_d096_QZE_RZQ,36.0,1.0
62940,y2_d002_BEJ_RZQ,167.0,2.0
62941,y2_d002_BEJ_RZQ,195.0,1.0
62964,y1_d002_CGA_QEA,117.0,1.0
62966,y1_d007_JJS_YJD,199.0,1.0
62968,y1_d023_AKX_YJD,58.0,1.0
62972,y1_d048_STK_QEA,35.0,1.0
62981,y1_d068_OWH_QEA,224.0,1.0
63002,y1_d097_MRJ_YJD,106.0,1.0
63005,y1_d098_MRJ_YJD,117.0,1.0
63023,y1_d048_MHY_RZQ,43.0,1.0
63081,y2_d083_WMI_YJD,124.0,1.0
63091,y2_d089_DYE_RZQ,87.0,1.0
63101,y1_d008_JJS_YJD,232.0,1.0
63107,y1_d049_JZK_RZQ,125.0,1.0
63111,y1_d050_JZK_RZQ,4.0,1.0
63129,y1_d062_HCI_RZQ,124.0,1.0
63156,y2_d029_IKJ_RZQ,81.0,1.0
63172,y2_d040_XLB_RZQ,88.0,1.0
63176,y2_d044_RZQ_YJD,201.0,1.0
63195,y2_d098_YJD_RZQ,251.0,1.0
63210,y2_d008_JMJ_YJD,115.0,1.0
63211,y2_d010_JMJ_YJD,112.0,1.0
63214,y2_d013_BVD_RZQ,48.0,1.0
63224,y2_d042_RZQ_YJD,95.0,1.0
63232,y2_d018_GIS_RZQ,169.0,1.0
63265,y2_d064_ESW_YJD,91.0,1.0
63298,y1_d006_JJS_YJD,128.0,1.0
63310,y1_d048_MHY_RZQ,60.0,1.0
63311,y1_d048_MHY_RZQ,84.0,1.0
63336,y1_d070_ACN_QEA,159.0,1.0
63338,y1_d070_ACN_QEA,297.0,1.0
63343,y1_d073_UWE_YJD,171.0,1.0
63344,y1_d073_UWE_YJD,203.0,1.0
63367,y2_d073_DYE_YJD,190.0,1.0
63375,y1_d035_AVV_YJD,167.0,1.0
63383,y1_d049_UPU_YJD,72.0,1.0
63385,y1_d061_HCI_RZQ,9.0,1.0
63402,y2_d065_ESW_YJD,180.0,1.0
63407,y1_d022_AKX_YJD,198.0,1.0
63412,y1_d052_APZ_QEA,80.0,1.0
63421,y1_d058_KJH_RZQ,307.0,1.0
63430,y1_d080_FBP_QEA,235.0,1.0
63435,y1_d082_YJD_RZQ,191.0,1.0
63452,y2_d004_GHD_YJD,49.0,1.0
63456,y2_d012_RQJ_YJD,68.0,1.0
63460,y1_d014_IXC_QEA,270.0,1.0
63470,y1_d052_APZ_QEA,301.0,1.0
63474,y1_d058_KJH_RZQ,325.0,1.0
63478,y1_d064_UEX_RZQ,80.0,1.0
63488,y2_d072_DYE_YJD,253.0,1.0
63491,y1_d001_CGA_QEA,74.0,1.0
63492,y1_d001_CGA_QEA,183.0,1.0
63495,y1_d018_OXG_QEA,99.0,1.0
63531,y2_d025_ALA_YJD,30.0,1.0
63548,y2_d060_POW_YJD,30.0,1.0
63558,y2_d083_WMI_YJD,44.0,1.0
63579,y1_d049_STK_QEA,95.0,1.0
63580,y1_d059_JNJ_QEA,83.0,1.0
63593,y1_d092_DYE_RZQ,271.0,1.0
63626,y2_d057.5_IAK_RZQ,140.0,1.0
63627,y2_d094_QZE_RZQ,64.0,1.0
63634,y2_d099_YJD_RZQ,186.0,1.0
63650,y2_d009_JMJ_YJD,246.0,1.0
63659,y1_d004_CGA_QEA,7.0,1.0
63675,y1_d037_HMN_RZQ,93.0,1.0
63677,y1_d037_HMN_RZQ,207.0,1.0
63707,y2_d013_RQJ_YJD,93.0,1.0
63710,y2_d033_KNB_YJD,5.0,1.0
63717,y2_d064_HKR_RZQ,188.0,1.0
63728,y1_d017_OXG_QEA,214.0,1.0
63731,y1_d018_OXG_QEA,186.0,1.0
63737,y1_d046_VHS_YJD,158.0,1.0
63746,y1_d053_APZ_QEA,6.0,1.0
63751,y1_d055_APZ_QEA,186.0,1.0
63765,y1_d074_UWE_YJD,157.0,1.0
63794,y1_d093_DYE_RZQ,114.0,1.0
63810,y2_d037_UKI_RZQ,174.0,1.0
63814,y1_d033_AVV_YJD,82.0,1.0
63819,y1_d050_STK_QEA,191.0,1.0
63852,y2_d074_VZE_YJD,179.0,1.0
63854,y1_d009_GEA_YJD,205.0,1.0
63857,y1_d013_IXC_QEA,76.0,1.0
63874,y1_d074_PHS_RZQ,196.0,1.0
63876,y1_d090_DYE_RZQ,324.0,1.0
63879,y2_d002_BEJ_RZQ,8.0,1.0
63882,y1_d098_MRJ_YJD,247.0,1.0
63887,y2_d006_DYE_RZQ,274.0,1.0
63916,y1_d015_IXC_QEA,159.0,1.0
63929,y1_d027_JIL_RZQ,232.0,1.0
63930,y1_d027_JIL_RZQ,309.0,1.0
63958,y1_d050_JZK_RZQ,21.0,1.0
63980,y2_d031_IKJ_RZQ,182.0,1.0
63983,y2_d038_UKI_RZQ,259.0,1.0
63990,y2_d049_DYE_RZQ,241.0,1.0
63999,y1_d020_JFU_YJD,186.0,1.0
64013,y1_d060_JNJ_QEA,104.0,1.0
64018,y1_d083_YJD_RZQ,35.0,1.0
64023,y1_d087_CRQ_QEA,183.0,1.0
64030,y2_d030_IKJ_RZQ,150.0,1.0
64031,y2_d030_IKJ_RZQ,151.0,1.0
64041,y2_d041_XLB_RZQ,58.0,1.0
64059,y2_d067_HKR_RZQ,6.0,1.0
64066,y2_d070_RDO_RZQ,112.0,1.0
64067,y2_d070_RDO_RZQ,185.0,1.0
64069,y2_d071_XFE_RZQ,183.0,1.0
64085,y2_d010_JMJ_YJD,63.0,1.0
64098,y2_d042_RZQ_YJD,107.0,1.0
64131,y2_d066_HKR_RZQ,127.0,1.0
64135,y2_d071_DYE_YJD,159.0,3.0
64137,y2_d071_DYE_YJD,298.0,1.0
64140,y2_d076_MGJ_RZQ,16.0,1.0
64147,y2_d079_YJD_RZQ,291.0,1.0
64170,y1_d048_STK_QEA,45.0,1.0
64172,y1_d048_STK_QEA,66.0,1.0
64173,y1_d049_STK_QEA,57.0,1.0
64184,y1_d071_ACN_QEA,257.0,1.0
64198,y1_d046_MHY_RZQ,212.0,1.0
64210,y1_d057_OXG_QEA,174.0,1.0
64222,y2_d005_NSO_YJD,18.0,1.0
64236,y2_d083_WMI_YJD,76.0,1.0
64249,y1_d012_IXC_QEA,122.0,1.0
64272,y2_d028_VMN_YJD,53.0,1.0
64274,y2_d028_YUH_RZQ,152.0,1.0
64291,y2_d098_YJD_RZQ,278.0,1.0
64304,y1_d100_MRJ_YJD,230.0,1.0
64336,y2_d035_KNB_YJD,83.0,1.0
64342,y2_d050_DYE_RZQ,145.0,1.0
64374,y2_d069_RDO_RZQ,132.0,1.0
64384,y2_d093_QZE_RZQ,119.0,1.0
64390,y1_d016_OXG_QEA,50.0,1.0
64405,y1_d056_OXG_QEA,193.0,1.0
64417,y1_d073_UWE_YJD,215.0,1.0
64422,y1_d086_DYE_YJD,258.0,3.0
64427,y1_d096_KQQ_YJD,123.0,1.0
64441,y2_d066_HKR_RZQ,87.0,1.0
64458,y1_d009_GEA_YJD,125.0,1.0
64461,y1_d013_IXC_QEA,4.0,1.0
64464,y1_d021_JFU_YJD,177.0,1.0
64465,y1_d021_JFU_YJD,181.0,1.0
64467,y1_d029_CMS_YJD,130.0,1.0
64473,y1_d035_AVV_YJD,101.0,1.0
64485,y1_d045_VHS_YJD,109.0,1.0
64487,y1_d047_VHS_YJD,13.0,1.0
64493,y1_d049_UPU_YJD,59.0,2.0
64537,y1_d052_APZ_QEA,271.0,3.0
64542,y1_d058_KJH_RZQ,219.0,1.0
64549,y1_d064_UEX_RZQ,186.0,1.0
64583,y1_d019_JFU_YJD,157.0,1.0
64584,y1_d019_JFU_YJD,224.0,1.0
64587,y1_d019_JFU_YJD,306.0,1.0
64591,y1_d025_JIL_RZQ,186.0,1.0
64598,y1_d058_WZR_YJD,319.0,1.0
64602,y1_d079_PVJ_RZQ,116.0,1.0
64631,y1_d018_OXG_QEA,126.0,1.0
64634,y1_d039_HMN_RZQ,14.0,1.0
64646,y1_d048_UPU_YJD,246.0,1.0
64661,y2_d053_PTB_YJD,5.0,1.0
64681,y1_d011_DYE_RZQ,269.0,1.0
64695,y1_d068_OWH_QEA,287.0,1.0
64713,y2_d002_GHD_YJD,289.0,1.0
64727,y2_d052_PTB_YJD,184.0,1.0
64729,y2_d052_PTB_YJD,346.0,1.0
64733,y2_d094_QZE_RZQ,191.0,1.0
64738,y2_d094_QZE_RZQ,347.0,1.0
64745,y1_d086_CRQ_QEA,119.0,1.0
64751,y1_d094_XAX_QEA,74.0,1.0
64752,y1_d095_WNA_RZQ,104.0,1.0
64755,y2_d003_GHD_YJD,219.0,1.0
64776,y2_d021_DMS_RZQ,199.0,1.0
64780,y1_d005_JJS_YJD,131.0,1.0
64795,y1_d027_JIL_RZQ,237.0,1.0
64809,y1_d064_IAQ_YJD,100.0,1.0
64816,y1_d065_OWH_QEA,101.0,1.0
64819,y1_d077_GAX_YJD,28.0,1.0
64838,y2_d012_BVD_RZQ,81.0,1.0
64857,y2_d064_HKR_RZQ,59.0,1.0
64869,y1_d001_CGA_QEA,287.0,2.0
64886,y1_d063_HCI_RZQ,57.0,1.0
64889,y1_d067_IAQ_YJD,57.0,1.0
64897,y2_d032_KNB_YJD,245.0,1.0
64911,y2_d055_IAK_RZQ,95.0,1.0
64924,y2_d095_QZE_RZQ,158.0,1.0
64930,y1_d095_XAX_QEA,16.0,1.0
64931,y1_d095_XAX_QEA,22.0,1.0
64935,y1_d099_MRJ_YJD,187.0,1.0
64937,y1_d099_MRJ_YJD,216.0,1.0
64950,y2_d012_BVD_RZQ,109.0,1.0
64961,y2_d027_VMN_YJD,216.0,1.0
64968,y2_d033_KNB_YJD,316.0,1.0
64980,y1_d020_JFU_YJD,117.0,1.0
64993,y1_d054_APZ_QEA,90.0,1.0
65037,y1_d040_TKJ_YJD,148.0,1.0
65040,y1_d045_MHY_RZQ,221.0,1.0
65053,y1_d061_HCI_RZQ,136.0,1.0
65058,y1_d074_PHS_RZQ,164.0,1.0
65083,y2_d099_YJD_RZQ,49.0,1.0
65113,y1_d077_GAX_YJD,168.0,1.0
65119,y1_d049_JZK_RZQ,260.0,1.0
65132,y1_d081_PVJ_RZQ,36.0,1.0
65136,y1_d081_PVJ_RZQ,172.0,1.0
65137,y1_d081_PVJ_RZQ,211.0,1.0
65140,y1_d096_XAX_QEA,245.0,1.0
65148,y2_d020_GIS_RZQ,263.0,1.0
65159,y2_d038_UKI_RZQ,233.0,1.0
65195,y2_d015_TEQ_YJD,167.0,1.0
65216,y2_d083.5_WMI_YJD,67.0,1.0
65229,y2_d010_JMJ_YJD,87.0,1.0
65245,y2_d057_IAK_RZQ,26.0,1.0
65252,y2_d065_ESW_YJD,43.0,1.0
65253,y2_d065_ESW_YJD,101.0,1.0
65254,y2_d065_ESW_YJD,159.0,1.0
65262,y2_d073_XFE_RZQ,194.0,1.0
65264,y2_d096_QZE_RZQ,52.0,3.0
65276,y2_d071_DYE_YJD,133.0,1.0
65305,y1_d091_DYE_RZQ,303.0,1.0
65320,y1_d016_OXG_QEA,248.0,1.0
65328,y1_d048_MHY_RZQ,319.0,1.0
65345,y1_d076_GAX_YJD,243.0,1.0
65346,y1_d078_GAX_YJD,69.0,1.0
65348,y1_d086_DYE_YJD,233.0,1.0
65363,y2_d026_YUH_RZQ,224.0,1.0
65371,y2_d060_POW_YJD,42.0,1.0
65380,y2_d072_XFE_RZQ,249.0,1.0
65400,y1_d012_IXC_QEA,104.0,1.0
65408,y1_d051_JZK_RZQ,271.0,2.0
65420,y1_d096_XAX_QEA,262.0,1.0
65440,y2_d044_RZQ_YJD,132.0,1.0
65451,y2_d098_YJD_RZQ,106.0,1.0
65457,y1_d074_UWE_YJD,201.0,1.0
65470,y2_d008_JMJ_YJD,4.0,1.0
65482,y2_d024.5_ALA_YJD,101.0,1.0
65486,y2_d042_RZQ_YJD,10.0,1.0
65497,y2_d021_DMS_RZQ,215.0,1.0
65523,y2_d064_ESW_YJD,182.0,1.0
65542,y2_d093_QZE_RZQ,97.0,1.0
65554,y1_d048_MHY_RZQ,300.0,1.0
65591,y1_d086_DYE_YJD,74.0,1.0
65612,y2_d073_DYE_YJD,184.0,1.0
65616,y2_d082_WMI_YJD,161.0,1.0
65627,y1_d035_AVV_YJD,257.0,1.0
65644,y1_d049_UPU_YJD,240.0,1.0
65685,y1_d066_OWH_QEA,20.0,1.0
65695,y1_d080_FBP_QEA,268.0,1.0
65712,y2_d009_JMJ_YJD,122.0,1.0
65713,y2_d009_JMJ_YJD,152.0,1.0
65743,y2_d072_DYE_YJD,257.0,1.0
65755,y1_d018_OXG_QEA,88.0,1.0
65757,y1_d018_OXG_QEA,328.0,3.0
65773,y1_d046_WJU_QEA,159.0,1.0
65780,y1_d057_WZR_YJD,52.0,1.0
65838,y1_d007_JJS_YJD,131.0,1.0
65851,y1_d043_WJU_QEA,303.0,1.0
65859,y1_d071_ACN_QEA,164.0,1.0
65864,y1_d091_DYE_RZQ,52.0,1.0
65869,y1_d098_MRJ_YJD,103.0,1.0
65875,y2_d005_DYE_RZQ,202.0,1.0
65903,y2_d099_YJD_RZQ,255.0,1.0
65909,y1_d089_CRQ_QEA,73.0,1.0
65922,y2_d004_GHD_YJD,261.0,2.0
65928,y2_d012_RQJ_YJD,267.0,1.0
65939,y1_d010_GEA_YJD,47.0,1.0
65943,y1_d024_AKX_YJD,325.0,1.0
65956,y1_d065_OWH_QEA,257.0,1.0
65967,y1_d099_MRJ_YJD,49.0,1.0
65970,y1_d099_MRJ_YJD,225.0,1.0
66019,y1_d057_WZR_YJD,163.0,1.0
66042,y2_d058_POW_YJD,85.0,1.0
66046,y2_d063_KIR_RZQ,165.0,1.0
66055,y2_d007_NSO_YJD,39.0,1.0
66075,y2_d064_HKR_RZQ,218.0,1.0
66082,y1_d045_WJU_QEA,195.0,1.0
66103,y2_d041_XLB_RZQ,193.0,1.0
66107,y2_d043_RZQ_YJD,284.0,1.0
66115,y1_d029_CMS_YJD,223.0,1.0
66119,y1_d035_AVV_YJD,283.0,1.0
66122,y1_d045_MHY_RZQ,66.0,1.0
66144,y2_d002_GHD_YJD,10.0,1.0
66149,y2_d005_DYE_RZQ,297.0,1.0
66162,y2_d051_DYE_RZQ,194.0,1.0
66178,y1_d005_JJS_YJD,105.0,1.0
66191,y1_d036_HMN_RZQ,140.0,1.0
66211,y1_d012_IXC_QEA,198.0,1.0
66237,y2_d020_GIS_RZQ,155.0,1.0
66243,y2_d028_YUH_RZQ,91.0,1.0
66270,y2_d098_YJD_RZQ,14.0,1.0
66284,y1_d050_STK_QEA,103.0,1.0
66294,y1_d057_KJH_RZQ,252.0,1.0
66300,y2_d014_TEQ_YJD,43.0,1.0
66304,y2_d034_KNB_YJD,290.0,3.0
66306,y2_d041_XLB_RZQ,156.0,1.0
66312,y2_d043_RZQ_YJD,173.0,1.0
66325,y2_d059_POW_YJD,136.0,1.0
66373,y2_d057_IAK_RZQ,266.0,1.0
66384,y2_d002_BEJ_RZQ,154.0,1.0
66385,y2_d010_TSZ_RZQ,36.0,1.0
66386,y2_d010_TSZ_RZQ,106.0,1.0
66393,y2_d066_HKR_RZQ,64.0,1.0
66401,y2_d079_YJD_RZQ,36.0,1.0
66405,y2_d085.5_LFS_YJD,95.0,1.0
66408,y2_d091_NYA_YJD,48.0,1.0
66416,y1_d023_AKX_YJD,67.0,1.0
66417,y1_d043_WJU_QEA,20.0,1.0
66425,y1_d049_STK_QEA,193.0,1.0
66458,y1_d056_KJH_RZQ,217.0,1.0
66492,y2_d060_POW_YJD,47.0,1.0
66510,y1_d038_HMN_RZQ,79.0,1.0
66549,y2_d038_UKI_RZQ,299.0,1.0
66556,y2_d074.5_VZE_YJD,137.0,1.0
66561,y2_d075_VZE_YJD,189.0,1.0
66562,y2_d077_MGJ_RZQ,63.0,1.0
66584,y2_d010_JMJ_YJD,212.0,1.0
66590,y2_d039_XLB_RZQ,197.0,1.0
66603,y2_d021_DMS_RZQ,26.0,1.0
66615,y2_d035_KNB_YJD,227.0,1.0
66637,y2_d095_QZE_RZQ,75.0,1.0
66642,y2_d095_QZE_RZQ,255.0,1.0
66661,y2_d067_HKR_RZQ,210.0,1.0
66674,y2_d071_XFE_RZQ,303.0,1.0
66690,y2_d084_LFS_YJD,51.0,1.0
66694,y2_d088_DYE_RZQ,163.0,1.0
66698,y2_d093_QZE_RZQ,251.0,1.0
66705,y1_d046_MHY_RZQ,282.0,1.0
66706,y1_d046_MHY_RZQ,289.0,1.0
66707,y1_d048_MHY_RZQ,68.0,1.0
66746,y2_d071_DYE_YJD,224.0,1.0
66759,y1_d013_IXC_QEA,35.0,1.0
66761,y1_d021_JFU_YJD,42.0,1.0
66773,y1_d045_MHY_RZQ,112.0,1.0
66774,y1_d045_MHY_RZQ,158.0,1.0
66776,y1_d045_MHY_RZQ,274.0,1.0
66804,y2_d073_XFE_RZQ,93.0,1.0
66818,y1_d052_APZ_QEA,71.0,1.0
66838,y1_d080_FBP_QEA,293.0,1.0
66855,y1_d086_CRQ_QEA,181.0,1.0
66858,y1_d089_CRQ_QEA,252.0,1.0
66867,y1_d094_XAX_QEA,101.0,1.0
66877,y2_d009_JMJ_YJD,309.0,1.0
66891,y1_d019_JFU_YJD,210.0,1.0
66895,y1_d025_JIL_RZQ,136.0,1.0
66925,y2_d072_DYE_YJD,140.0,1.0
66927,y2_d074_VZE_YJD,157.0,1.0
66937,y1_d046_WJU_QEA,72.0,1.0
66941,y1_d048_UPU_YJD,241.0,1.0
66968,y2_d065_HKR_RZQ,198.0,1.0
66986,y1_d091_DYE_RZQ,11.0,1.0
67019,y2_d094_QZE_RZQ,324.0,1.0
67030,y1_d094_XAX_QEA,84.0,1.0
67081,y1_d036_HMN_RZQ,170.0,1.0
67101,y1_d079_FBP_QEA,214.0,1.0
67110,y2_d007_DYE_RZQ,214.0,1.0
67115,y2_d012_BVD_RZQ,92.0,1.0
67118,y2_d013_RQJ_YJD,141.0,1.0
67130,y1_d001_CGA_QEA,123.0,1.0
67179,y2_d063_KIR_RZQ,286.0,1.0
67213,y2_d019_GIS_RZQ,211.0,1.0
67227,y1_d020_JFU_YJD,25.0,1.0
67265,y2_d015_TEQ_YJD,52.0,1.0
67310,y1_d035_AVV_YJD,6.0,1.0
67324,y1_d045_VHS_YJD,70.0,1.0
67325,y1_d045_VHS_YJD,248.0,1.0
67331,y1_d067_UEX_RZQ,120.0,1.0
67347,y2_d022_DMS_RZQ,2.0,1.0
67362,y2_d052_PTB_YJD,212.0,1.0
67379,y1_d027_JIL_RZQ,226.0,1.0
67383,y1_d044_WJU_QEA,46.0,2.0
67388,y1_d064_IAQ_YJD,136.0,1.0
67395,y1_d065_OWH_QEA,272.0,1.0
67410,y1_d058_OXG_QEA,196.0,1.0
67416,y1_d081_PVJ_RZQ,3.0,1.0
67419,y1_d081_PVJ_RZQ,266.0,1.0
67432,y2_d028_VMN_YJD,134.0,1.0
67444,y2_d049_DYE_RZQ,18.0,1.0
67447,y2_d074.5_VZE_YJD,17.0,1.0
67452,y2_d077_MGJ_RZQ,20.0,1.0
67464,y1_d045_WJU_QEA,58.0,1.0
67467,y1_d050_STK_QEA,132.0,1.0
67468,y1_d050_STK_QEA,145.0,3.0
67478,y1_d065_UEX_RZQ,74.0,1.0
67489,y2_d034_KNB_YJD,116.0,1.0
67494,y2_d043_RZQ_YJD,115.0,1.0
67510,y2_d067_HKR_RZQ,35.0,2.0
67514,y2_d078_MGJ_RZQ,208.0,1.0
67540,y2_d056_IAK_RZQ,80.0,1.0
67546,y2_d061_KIR_RZQ,146.0,1.0
67551,y2_d065_ESW_YJD,265.0,1.0
67581,y2_d079_YJD_RZQ,290.0,1.0
67593,y1_d030_CMS_YJD,349.0,1.0
67595,y1_d034_AVV_YJD,191.0,1.0
67601,y1_d048_STK_QEA,222.0,3.0
67611,y1_d071_ACN_QEA,49.0,1.0
67613,y1_d071_ACN_QEA,230.0,1.0
67628,y1_d003_CGA_QEA,167.0,1.0
67654,y1_d076_GAX_YJD,18.0,1.0
67666,y2_d011_RQJ_YJD,73.0,1.0
67673,y2_d025_ALA_YJD,129.0,1.0
67685,y2_d089_DYE_RZQ,72.0,1.0
67691,y2_d092_NYA_YJD,134.0,1.0
67695,y1_d038_HMN_RZQ,295.0,1.0
67748,y1_d072_ACN_QEA,296.0,1.0
67771,y2_d018_GIS_RZQ,154.0,1.0
67776,y2_d024_ALA_YJD,74.0,1.0
67783,y2_d024_ALA_YJD,260.0,1.0
67808,y2_d048_DYE_RZQ,158.0,1.0
67829,y2_d070_RDO_RZQ,170.0,1.0
67837,y2_d084_LFS_YJD,351.0,1.0
67847,y1_d016_OXG_QEA,134.0,1.0
67861,y1_d076_GAX_YJD,212.0,1.0
67867,y1_d096_KQQ_YJD,129.0,1.0
67873,y2_d002_BEJ_RZQ,255.0,1.0
67874,y2_d010_TSZ_RZQ,88.0,1.0
67905,y1_d013_IXC_QEA,148.0,1.0
67916,y1_d045_MHY_RZQ,275.0,1.0
67924,y1_d049_UPU_YJD,276.0,1.0
67930,y1_d067_UEX_RZQ,46.0,1.0
67946,y2_d073_XFE_RZQ,246.0,1.0
67955,y1_d025_JIL_RZQ,170.0,1.0
67964,y1_d058_KJH_RZQ,260.0,1.0
67965,y1_d058_WZR_YJD,29.0,1.0
67967,y1_d064_UEX_RZQ,245.0,1.0
